nu1 nu2 nu3a nu3b nu4a nu4b J Ka Kc a/s E uncertainty transitions
0 0 0 0 0 0 14 2 13 s 1099.677427826 1.636e-03 5
0 0 0 0 0 0 14 1 13 s 1099.677849495 9.042e-04 7
0 0 0 0 0 0 14 1 13 a 1100.091968942 1.582e-03 7
0 0 0 0 0 0 14 2 13 a 1100.092991028 9.376e-04 4
0 1 0 0 0 0 5 3 3 a 1100.798061544 5.864e-04 8
0 1 0 0 0 0 5 3 2 a 1103.047374045 5.362e-04 9
0 1 0 0 0 0 6 0 6 a 1108.398383128 3.697e-04 6
0 1 0 0 0 0 6 1 6 a 1108.490963619 7.122e-04 5
0 1 0 0 0 0 5 4 2 s 1112.348520597 7.055e-04 7
0 1 0 0 0 0 5 4 1 s 1112.562634582 6.122e-04 7
0 1 0 0 0 0 6 1 5 s 1119.927327462 3.453e-04 13
0 1 0 0 0 0 6 2 5 s 1121.360418506 7.728e-04 6
0 0 0 0 0 0 13 4 9 s 1125.031682190 1.470e-03 12
0 0 0 0 0 0 13 4 9 a 1125.251741630 8.339e-04 14
0 1 0 0 0 0 5 4 2 a 1129.811057351 4.290e-04 9
0 1 0 0 0 0 5 4 1 a 1129.944616670 3.098e-04 9
0 0 0 0 0 0 13 5 9 s 1130.167509059 8.374e-04 13
0 0 0 0 0 0 13 5 9 a 1130.401430148 1.487e-03 13
0 0 0 0 0 0 12 8 5 s 1132.789412139 1.399e-03 9
0 0 0 0 0 0 12 8 4 s 1132.811366834 1.384e-03 9
0 0 0 0 0 0 12 8 5 a 1132.995264975 7.892e-04 9
0 0 0 0 0 0 12 8 4 a 1133.017164397 7.866e-04 11
0 1 0 0 0 0 6 1 5 a 1136.973311175 6.405e-04 8
0 0 0 0 0 0 11 10 1 s 1138.640347317 1.294e-03 5
0 0 0 0 0 0 11 10 2 s 1138.640629874 1.311e-03 2
0 0 0 0 0 0 11 10 1 a 1138.821970119 7.232e-04 4
0 0 0 0 0 0 11 10 2 a 1138.822085204 7.322e-04 5
0 1 0 0 0 0 6 2 5 a 1139.770824129 3.548e-04 8
0 1 0 0 0 0 6 2 4 s 1141.772529004 8.235e-04 5
0 1 0 0 0 0 5 5 1 s 1149.626805640 5.528e-04 6
0 1 0 0 0 0 5 5 0 s 1149.629165849 4.562e-04 6
0 1 0 0 0 0 6 3 4 s 1150.111814490 4.084e-04 10
0 1 0 0 0 0 6 3 3 s 1154.196028664 4.050e-04 8
0 0 0 0 0 0 13 5 8 s 1155.426792713 8.302e-04 15
0 1 0 0 0 0 7 0 7 s 1155.580052562 9.809e-04 5
0 1 0 0 0 0 7 1 7 s 1155.598659673 4.807e-04 4
0 0 0 0 0 0 13 5 8 a 1155.612340579 1.472e-03 10
0 1 0 0 0 0 6 2 4 a 1159.712107229 3.981e-04 11
0 0 0 0 0 0 15 0 15 s 1164.274425152 1.786e-03 2
0 0 0 0 0 0 15 1 15 s 1164.274856592 9.946e-04 2
0 0 0 0 0 0 15 1 15 a 1164.824539392 1.712e-03 3
0 1 0 0 0 0 5 5 1 a 1166.621664484 7.353e-04 5
0 1 0 0 0 0 5 5 0 a 1166.623402614 9.367e-04 4
0 1 0 0 0 0 6 3 4 a 1167.365808412 8.368e-04 7
0 0 0 0 0 0 14 2 12 s 1169.758306494 1.554e-03 10
0 0 0 0 0 0 14 3 12 s 1169.770203311 8.874e-04 13
0 0 0 0 0 0 14 2 12 a 1170.091558128 8.827e-04 11
0 0 0 0 0 0 14 3 12 a 1170.102372856 1.570e-03 8
0 1 0 0 0 0 6 3 3 a 1172.828850704 8.165e-04 6
0 0 0 0 0 0 13 6 8 s 1175.515219802 1.486e-03 10
0 0 0 0 0 0 13 6 8 a 1175.727640587 8.337e-04 11
0 1 0 0 0 0 7 0 7 a 1176.284399226 4.994e-04 6
0 1 0 0 0 0 7 1 7 a 1176.312006535 9.730e-04 5
0 1 0 0 0 0 6 4 3 s 1180.149710717 7.984e-04 8
0 1 0 0 0 0 6 4 2 s 1181.124899803 9.112e-04 8
0 0 0 0 0 0 13 6 7 s 1183.606642007 1.470e-03 13
0 0 0 0 0 0 13 6 7 a 1183.794522137 8.307e-04 11
0 1 0 0 0 0 7 1 6 s 1194.077975535 4.702e-04 9
0 1 0 0 0 0 7 2 6 s 1194.686362974 8.435e-04 7
0 1 0 0 0 0 6 4 3 a 1196.996214574 3.946e-04 9
0 1 0 0 0 0 6 4 2 a 1197.620320251 4.211e-04 10
0 0 0 0 0 0 12 9 4 s 1198.310147367 7.851e-04 6
0 0 0 0 0 0 12 9 3 s 1198.310797441 7.873e-04 9
0 0 0 0 0 0 12 9 4 a 1198.500321525 1.404e-03 4
0 0 0 0 0 0 12 9 3 a 1198.501026028 1.392e-03 4
0 1 0 0 0 0 7 1 6 a 1212.195512701 9.836e-04 5
0 1 0 0 0 0 7 2 6 a 1213.135082931 4.773e-04 9
0 1 0 0 0 0 6 5 2 s 1217.042252500 4.393e-04 8
0 1 0 0 0 0 6 5 1 s 1217.075309016 4.561e-04 10
0 0 0 0 0 0 11 11 0 s 1221.470232956 8.910e-04 1
0 0 0 0 0 0 11 11 1 s 1221.470287668 7.463e-04 2
0 0 0 0 0 0 11 11 0 a 1221.630820801 1.370e-03 1
0 0 0 0 0 0 11 11 1 a 1221.630824178 1.400e-03 2
0 1 0 0 0 0 7 2 5 s 1221.925024811 8.769e-04 8
0 0 0 0 0 0 13 7 7 s 1223.698425862 8.339e-04 10
0 0 0 0 0 0 13 7 7 a 1223.899073120 1.486e-03 9
0 0 0 0 0 0 13 7 6 s 1224.858085443 8.305e-04 14
0 0 0 0 0 0 13 7 6 a 1225.054125846 1.470e-03 10
0 1 0 0 0 0 7 3 5 s 1227.649947172 4.951e-04 8
0 0 0 0 0 0 14 3 11 s 1231.628665178 8.827e-04 14
0 0 0 0 0 0 14 4 11 s 1231.857455997 1.575e-03 9
0 0 0 0 0 0 14 3 11 a 1231.898063386 1.555e-03 8
0 0 0 0 0 0 14 4 11 a 1232.129199452 8.874e-04 14
0 1 0 0 0 0 8 0 8 s 1232.260512636 9.795e-04 4
0 1 0 0 0 0 8 1 8 s 1232.266637147 6.578e-04 5
0 1 0 0 0 0 6 5 2 a 1233.510453247 8.265e-04 8
0 1 0 0 0 0 6 5 1 a 1233.533874664 9.350e-04 7
0 1 0 0 0 0 7 3 4 s 1236.082552081 5.133e-04 10
0 1 0 0 0 0 7 2 5 a 1241.899507926 4.669e-04 11
0 1 0 0 0 0 7 3 5 a 1244.542843067 8.641e-04 7
0 0 0 0 0 0 15 2 14 s 1247.971151722 1.728e-03 3
0 0 0 0 0 0 15 1 14 s 1247.971362355 9.631e-04 4
0 0 0 0 0 0 15 1 14 a 1248.397377122 1.643e-03 6
0 0 0 0 0 0 15 2 14 a 1248.397838146 9.420e-04 4
0 1 0 0 0 0 8 0 8 a 1253.343116430 6.322e-04 5
0 1 0 0 0 0 8 1 8 a 1253.351447629 1.003e-03 3
0 1 0 0 0 0 7 3 4 a 1254.883077828 9.824e-04 2
0 1 0 0 0 0 7 4 4 s 1259.305207449 8.895e-04 8
0 1 0 0 0 0 7 4 3 s 1262.333700846 8.386e-04 8
0 1 0 0 0 0 6 6 0 s 1262.592802833 3.104e-03 2
0 0 0 0 0 0 12 10 3 s 1272.297564298 1.402e-03 2
0 0 0 0 0 0 12 10 2 s 1272.297793891 1.391e-03 4
0 0 0 0 0 0 12 10 2 a 1272.471981763 7.835e-04 1
0 0 0 0 0 0 12 10 3 a 1272.472081633 7.881e-04 5
0 1 0 0 0 0 7 4 4 a 1275.502676425 4.790e-04 6
0 1 0 0 0 0 8 1 7 s 1277.161078891 5.724e-04 9
0 1 0 0 0 0 8 2 7 s 1277.395031007 1.034e-03 6
0 1 0 0 0 0 7 4 3 a 1277.532502379 4.624e-04 8
0 1 0 0 0 0 6 6 1 a 1278.423858740 4.614e-04 2
0 1 0 0 0 0 6 6 0 a 1278.423999238 6.801e-04 3
0 0 0 0 0 0 13 8 6 s 1279.460263785 1.493e-03 7
0 0 0 0 0 0 13 8 5 s 1279.547417198 1.472e-03 9
0 0 0 0 0 0 13 8 6 a 1279.652929993 8.358e-04 8
0 0 0 0 0 0 13 8 5 a 1279.739803283 8.331e-04 11
0 0 0 0 0 0 14 4 10 s 1283.416275948 1.557e-03 12
0 0 0 0 0 0 14 4 10 a 1283.633475045 8.827e-04 14
0 0 0 0 0 0 14 5 10 s 1285.981752977 8.874e-04 12
0 0 0 0 0 0 14 5 10 a 1286.207234065 1.572e-03 10
0 1 0 0 0 0 8 1 7 a 1295.582366438 9.837e-04 6
0 1 0 0 0 0 8 2 7 a 1295.922466587 5.581e-04 7
0 1 0 0 0 0 7 5 3 s 1295.969819072 4.864e-04 9
0 1 0 0 0 0 7 5 2 s 1296.155975774 4.723e-04 9
0 1 0 0 0 0 7 5 3 a 1311.811687396 8.947e-04 4
0 1 0 0 0 0 7 5 2 a 1311.945776783 8.945e-04 6
0 1 0 0 0 0 8 2 6 s 1312.211062644 9.623e-04 8
0 1 0 0 0 0 8 3 6 s 1315.355158091 5.605e-04 5
0 0 0 0 0 0 16 0 16 s 1315.830229196 2.223e-03 3
0 0 0 0 0 0 16 1 16 a 1316.407272065 2.304e-03 1
0 0 0 0 0 0 16 0 16 a 1316.407669018 1.104e-03 2
0 1 0 0 0 0 9 0 9 s 1318.074062758 1.320e-03 1
0 1 0 0 0 0 9 1 9 s 1318.075554072 6.286e-04 2
0 0 0 0 0 0 14 5 9 s 1320.773206034 8.827e-04 14
0 0 0 0 0 0 14 5 9 a 1320.945120701 1.553e-03 8
0 0 0 0 0 0 15 2 13 s 1323.854973373 1.635e-03 5
0 0 0 0 0 0 15 3 13 s 1323.859428445 9.420e-04 8
0 0 0 0 0 0 15 2 13 a 1324.191860105 9.377e-04 9
0 0 0 0 0 0 15 3 13 a 1324.194993212 1.650e-03 4
0 1 0 0 0 0 8 2 6 a 1327.577640039 5.496e-04 9
0 1 0 0 0 0 8 3 6 a 1331.965891690 1.104e-03 6
0 0 0 0 0 0 14 6 9 s 1334.414941686 1.570e-03 9
0 0 0 0 0 0 14 6 9 a 1334.613629350 8.861e-04 10
0 1 0 0 0 0 8 3 5 s 1335.769173809 5.487e-04 8
0 1 0 0 0 0 9 0 9 a 1339.590297257 6.686e-04 5
0 1 0 0 0 0 9 1 9 a 1339.592149719 3.205e-03 1
0 1 0 0 0 0 7 6 2 s 1340.995451144 3.149e-03 1
0 1 0 0 0 0 7 6 1 s 1341.000811677 3.082e-03 3
0 0 0 0 0 0 13 9 5 s 1344.039125019 8.351e-04 8
0 0 0 0 0 0 13 9 4 s 1344.043169336 8.432e-04 6
0 0 0 0 0 0 13 9 5 a 1344.218696020 1.492e-03 5
0 0 0 0 0 0 13 9 4 a 1344.222725160 1.481e-03 4
0 1 0 0 0 0 8 3 5 a 1348.779308022 9.473e-04 6
0 0 0 0 0 0 14 6 8 s 1349.130500113 1.555e-03 9
0 0 0 0 0 0 14 6 8 a 1349.292734497 8.827e-04 9
0 1 0 0 0 0 8 4 5 s 1349.590665412 9.803e-04 6
0 0 0 0 0 0 12 11 2 s 1354.556213671 7.866e-04 4
0 0 0 0 0 0 12 11 1 s 1354.556422607 7.917e-04 1
0 0 0 0 0 0 12 11 2 a 1354.710727801 1.406e-03 2
0 0 0 0 0 0 12 11 1 a 1354.710903361 1.401e-03 2
0 1 0 0 0 0 7 6 2 a 1356.304827214 6.110e-04 8
0 1 0 0 0 0 7 6 1 a 1356.308127532 4.712e-04 6
0 1 0 0 0 0 8 4 4 s 1356.488346266 9.536e-04 7
0 1 0 0 0 0 8 4 5 a 1365.156702209 5.566e-04 7
0 1 0 0 0 0 9 1 8 s 1369.262255328 6.586e-04 5
0 1 0 0 0 0 9 2 8 s 1369.346366841 1.128e-03 3
0 1 0 0 0 0 8 4 4 a 1370.181250242 5.400e-04 8
0 0 0 0 0 0 14 7 8 s 1383.010034484 8.861e-04 9
0 0 0 0 0 0 14 7 8 a 1383.194724588 1.573e-03 9
0 0 0 0 0 0 14 7 7 s 1385.988390462 8.827e-04 9
0 0 0 0 0 0 14 7 7 a 1386.162368956 1.553e-03 9
0 1 0 0 0 0 8 5 4 s 1386.455095163 5.411e-04 7
0 1 0 0 0 0 8 5 3 s 1387.192270783 5.600e-04 8
0 1 0 0 0 0 9 1 8 a 1387.873999802 1.112e-03 6
0 1 0 0 0 0 9 2 8 a 1387.995583750 6.761e-04 6
0 0 0 0 0 1 0 0 0 s 1389.906527619 1.000e-03 1
0 0 0 0 0 1 0 0 0 a 1390.495091760 1.000e-03 1
0 0 0 0 0 0 15 3 12 s 1391.628078527 9.377e-04 8
0 0 0 0 0 0 15 4 12 s 1391.714812574 1.653e-03 7
0 0 0 0 0 0 15 3 12 a 1391.896299814 1.639e-03 7
0 0 0 0 0 0 15 4 12 a 1391.984674628 9.420e-04 12
0 1 0 0 0 0 7 7 0 s 1394.751116206 3.102e-03 1
0 1 0 0 0 0 7 7 1 s 1394.751477114 3.035e-03 1
0 0 0 0 0 1 1 0 1 s 1400.988147263 1.000e-03 2
0 0 0 0 0 1 1 0 1 a 1401.573874566 1.000e-03 2
0 1 0 0 0 0 8 5 4 a 1401.586579171 9.905e-04 4
0 1 0 0 0 0 8 5 3 a 1402.127119550 9.985e-04 5
0 0 0 0 0 1 1 1 1 s 1404.579902997 1.000e-03 2
0 0 0 0 0 1 1 1 1 a 1405.156307338 1.000e-03 3
0 0 0 0 0 0 16 2 15 s 1405.390949171 1.788e-03 5
0 0 0 0 0 0 16 1 15 s 1405.391377477 1.051e-03 2
0 0 0 0 0 0 16 1 15 a 1405.830449554 1.861e-03 1
0 0 0 0 0 0 16 2 15 a 1405.830928163 9.987e-04 4
0 0 0 0 0 1 1 1 0 s 1406.438596204 1.000e-03 2
0 0 0 0 0 1 1 1 0 a 1407.009038029 1.000e-03 2
0 1 0 0 0 0 7 7 0 a 1409.308907125 3.129e-03 1
0 1 0 0 0 0 7 7 1 a 1409.309949023 9.973e-04 3
0 1 0 0 0 0 9 2 7 s 1411.369005103 1.097e-03 4
0 1 0 0 0 0 9 3 7 s 1412.853805938 6.187e-04 7
0 1 0 0 0 0 10 0 10 s 1412.998149719 1.217e-03 1
0 1 0 0 0 0 10 1 10 s 1412.999555236 7.578e-04 2
0 0 0 0 0 0 13 10 3 s 1417.251982469 1.764e-03 1
0 0 0 0 0 0 13 10 4 s 1417.252119398 1.493e-03 5
0 0 0 0 0 0 13 10 4 a 1417.418037641 8.529e-04 4
0 0 0 0 0 0 13 10 3 a 1417.418152113 8.306e-04 2
0 0 0 0 0 1 2 0 2 s 1422.593004635 1.000e-03 3
0 0 0 0 0 1 2 0 2 a 1423.174524049 1.000e-03 3
0 0 0 0 0 1 2 1 2 s 1424.879393622 1.000e-03 3
0 0 0 0 0 1 2 1 2 a 1425.454900053 1.000e-03 4
0 1 0 0 0 0 9 2 7 a 1427.260760527 6.208e-04 6
0 1 0 0 0 0 9 3 7 a 1429.267339865 1.136e-03 4
0 0 0 0 0 1 2 1 1 s 1430.452608899 1.000e-03 3
0 1 0 0 0 0 8 6 3 s 1430.866466935 9.857e-04 3
0 1 0 0 0 0 8 6 2 s 1430.899568131 1.044e-03 2
0 0 0 0 0 1 2 1 1 a 1431.011917309 1.000e-03 3
0 1 0 0 0 0 10 1 10 a 1435.016464085 1.320e-03 2
0 0 0 0 0 0 14 8 7 s 1437.780445687 1.571e-03 7
0 0 0 0 0 0 14 8 7 a 1437.958861719 8.863e-04 8
0 0 0 0 0 0 14 8 6 s 1438.075816033 1.555e-03 6
0 0 0 0 0 0 14 8 6 a 1438.253071063 8.827e-04 11
0 1 0 0 0 0 9 3 6 s 1441.085799558 6.170e-04 7
0 0 0 0 0 1 2 2 1 s 1441.216371299 1.000e-03 3
0 0 0 0 0 1 2 2 1 a 1441.746873662 1.000e-03 3
0 0 0 0 0 1 2 2 0 s 1441.771151040 1.000e-03 3
0 0 0 0 0 1 2 2 0 a 1442.300197309 1.000e-03 3
0 0 0 0 0 0 12 12 1 s 1444.966926413 1.499e-03 2
0 0 0 0 0 0 12 12 0 a 1445.103610684 8.390e-04 3
0 1 0 0 0 0 8 6 3 a 1445.561569690 5.513e-04 7
0 1 0 0 0 0 8 6 2 a 1445.586539027 5.482e-04 4
0 0 0 0 0 0 15 4 11 s 1450.154712152 1.634e-03 9
0 0 0 0 0 0 15 4 11 a 1450.369754460 9.377e-04 8
0 1 0 0 0 0 9 4 6 s 1450.673263390 1.090e-03 4
0 0 0 0 0 0 15 5 11 s 1451.323237922 9.408e-04 11
0 0 0 0 0 0 15 5 11 a 1451.542157358 1.653e-03 7
0 0 0 0 0 1 3 0 3 s 1453.869762683 1.000e-03 3
0 1 0 0 0 0 9 3 6 a 1454.060185398 1.074e-03 4
0 0 0 0 0 1 3 0 3 a 1454.447486795 1.000e-03 3
0 0 0 0 0 1 3 1 3 s 1455.017319093 1.000e-03 3
0 0 0 0 0 1 3 1 3 a 1455.593050914 1.000e-03 4
0 1 0 0 0 0 9 4 5 s 1463.149604623 1.085e-03 5
0 1 0 0 0 0 9 4 6 a 1465.667465077 8.130e-04 8
0 0 0 0 0 1 3 1 2 s 1466.047807048 1.000e-03 3
0 0 0 0 0 1 3 1 2 a 1466.591421299 1.000e-03 3
0 1 0 0 0 0 10 1 9 s 1470.432330477 6.856e-04 5
0 1 0 0 0 0 10 2 9 s 1470.460866493 1.239e-03 5
0 0 0 0 0 1 3 2 2 s 1474.431233265 1.000e-03 5
0 0 0 0 0 1 3 2 2 a 1474.954342514 1.000e-03 4
0 1 0 0 0 0 9 4 5 a 1475.633773222 6.219e-04 6
0 0 0 0 0 0 17 0 17 s 1476.476098413 2.304e-03 1
0 0 0 0 0 0 17 1 17 s 1476.476382270 1.169e-03 4
0 0 0 0 0 1 3 2 1 s 1476.937948056 1.003e-03 3
0 0 0 0 0 0 17 0 17 a 1477.083577449 1.117e-03 2
0 0 0 0 0 1 3 2 1 a 1477.453696949 1.096e-03 2
0 1 0 0 0 0 8 7 2 s 1484.078007889 3.045e-03 2
0 1 0 0 0 0 8 7 1 s 1484.079137002 3.046e-03 3
0 0 0 0 0 0 16 2 14 s 1487.062723723 1.753e-03 3
0 0 0 0 0 0 16 3 14 s 1487.064173631 1.048e-03 3
0 0 0 0 0 0 16 2 14 a 1487.403834104 9.946e-04 5
0 0 0 0 0 0 16 3 14 a 1487.404851672 1.762e-03 4
0 1 0 0 0 0 9 5 5 s 1488.449083011 6.260e-04 6
0 1 0 0 0 0 10 1 9 a 1489.236236375 1.219e-03 5
0 1 0 0 0 0 10 2 9 a 1489.278666064 6.988e-04 6
0 1 0 0 0 0 9 5 4 s 1490.693167516 6.240e-04 5
0 0 0 0 0 1 4 0 4 s 1494.265699915 1.000e-03 3
0 0 0 0 0 1 4 1 4 s 1494.746058297 1.000e-03 3
0 0 0 0 0 1 4 0 4 a 1494.842348275 1.000e-03 2
0 0 0 0 0 1 4 1 4 a 1495.321384482 1.000e-03 3
0 0 0 0 0 0 15 5 10 s 1495.541424245 9.377e-04 9
0 0 0 0 0 0 15 5 10 a 1495.705962418 1.635e-03 7
0 0 0 0 0 1 3 3 1 s 1497.289260385 1.000e-03 3
0 0 0 0 0 1 3 3 0 s 1497.397477539 1.000e-03 2
0 0 0 0 0 1 3 3 1 a 1497.753133743 1.000e-03 3
0 0 0 0 0 1 3 3 0 a 1497.861612565 1.000e-03 3
0 1 0 0 0 0 8 7 2 a 1498.121194593 1.092e-03 2
0 0 0 0 0 0 13 11 3 s 1498.840217272 8.407e-04 5
0 0 0 0 0 0 13 11 2 s 1498.840220347 8.415e-04 2
0 0 0 0 0 0 13 11 3 a 1498.988292413 1.604e-03 1
0 0 0 0 0 0 13 11 2 a 1498.988475919 1.488e-03 3
0 0 0 0 0 0 14 9 6 s 1501.252501512 8.861e-04 8
0 0 0 0 0 0 14 9 5 s 1501.270111860 8.832e-04 7
0 0 0 0 0 0 14 9 6 a 1501.420600743 1.572e-03 5
0 0 0 0 0 0 14 9 5 a 1501.438039280 1.558e-03 5
0 1 0 0 0 0 9 5 5 a 1502.820249880 1.101e-03 5
0 0 0 0 0 0 15 6 10 s 1503.789536384 1.655e-03 9
0 0 0 0 0 0 15 6 10 a 1503.976408281 9.408e-04 8
0 1 0 0 0 0 9 5 4 a 1504.510369072 1.073e-03 5
0 0 0 0 0 1 4 1 3 s 1512.577532344 1.090e-03 2
0 0 0 0 0 1 4 1 3 a 1513.103307030 1.025e-03 3
0 1 0 0 0 0 11 0 11 s 1517.015162758 1.320e-03 1
0 1 0 0 0 0 11 1 11 s 1517.015682442 8.548e-04 2
0 0 0 0 0 1 4 2 3 s 1518.267551237 1.003e-03 4
0 0 0 0 0 1 4 2 3 a 1518.780331006 1.111e-03 2
0 1 0 0 0 0 10 2 8 s 1519.211830023 1.227e-03 3
0 1 0 0 0 0 10 3 8 s 1519.842072911 6.970e-04 6
0 0 0 0 0 1 4 2 2 s 1524.647368360 1.022e-03 3
0 0 0 0 0 1 4 2 2 a 1525.143287247 1.067e-03 2
0 0 0 0 0 0 15 6 9 s 1527.144887061 1.636e-03 7
0 0 0 0 0 0 15 6 9 a 1527.285703043 9.377e-04 9
0 1 0 0 0 0 9 6 4 s 1532.289094919 1.108e-03 4
0 1 0 0 0 0 9 6 3 s 1532.444392600 1.160e-03 4
0 1 0 0 0 0 10 2 8 a 1535.286491459 6.929e-04 5
0 1 0 0 0 0 10 3 8 a 1536.133083347 1.237e-03 4
0 1 0 0 0 0 11 0 11 a 1539.603553909 3.088e-03 1
0 1 0 0 0 0 11 1 11 a 1539.605214548 1.421e-03 3
0 0 0 0 0 1 4 3 2 s 1542.379391110 1.112e-03 2
0 0 0 0 0 1 4 3 2 a 1542.832656595 1.003e-03 5
0 0 0 0 0 1 4 3 1 s 1543.096305434 1.090e-03 4
0 0 0 0 0 1 4 3 1 a 1543.548848882 1.003e-03 3
0 0 0 0 0 1 5 0 5 s 1543.693531186 1.057e-03 3
0 0 0 0 0 1 5 1 5 s 1543.871251484 1.228e-03 2
0 0 0 0 0 1 5 0 5 a 1544.271338117 1.219e-03 2
0 0 0 0 0 1 5 1 5 a 1544.449956224 1.053e-03 2
0 1 0 0 0 0 8 8 0 s 1545.947449704 3.160e-03 1
0 1 0 0 0 0 9 6 4 a 1546.283402924 6.098e-04 3
0 1 0 0 0 0 9 6 3 a 1546.401111797 6.299e-04 3
0 0 0 0 0 0 15 7 9 s 1553.730920679 9.408e-04 8
0 0 0 0 0 0 15 7 9 a 1553.900051846 1.662e-03 7
0 1 0 0 0 0 10 3 7 s 1556.429010604 6.925e-04 7
0 1 0 0 0 0 8 8 1 a 1559.168946388 7.241e-04 3
0 0 0 0 0 0 15 7 8 s 1560.319875472 9.377e-04 7
0 0 0 0 0 0 15 7 8 a 1560.468763697 1.635e-03 7
0 0 0 0 0 0 16 3 13 s 1560.648281276 9.946e-04 6
0 0 0 0 0 0 16 4 13 s 1560.679538872 1.730e-03 4
0 0 0 0 0 0 16 3 13 a 1560.916138286 1.712e-03 6
0 0 0 0 0 0 16 4 13 a 1560.948684360 9.976e-04 7
0 1 0 0 0 0 10 4 7 s 1562.151245226 1.222e-03 4
0 0 0 0 0 1 5 1 4 s 1569.113875117 1.067e-03 4
0 1 0 0 0 0 10 3 7 a 1569.583608800 1.188e-03 4
0 0 0 0 0 1 5 1 4 a 1569.622121658 1.022e-03 4
0 0 0 0 0 0 17 1 16 s 1571.905080525 1.116e-03 3
0 0 0 0 0 0 17 1 16 a 1572.359164290 2.139e-03 2
0 0 0 0 0 0 17 2 16 a 1572.359447879 1.113e-03 1
0 0 0 0 0 1 5 2 4 s 1572.377018273 1.022e-03 4
0 0 0 0 0 1 5 2 4 a 1572.877575836 1.206e-03 2
0 0 0 0 0 1 4 4 1 s 1573.174612704 1.025e-03 3
0 0 0 0 0 1 4 4 0 s 1573.192136018 1.022e-03 3
0 0 0 0 0 0 14 10 5 s 1573.543946781 1.582e-03 4
0 0 0 0 0 0 14 10 4 s 1573.544559359 1.558e-03 2
0 0 0 0 0 1 4 4 1 a 1573.553611194 1.278e-03 1
0 0 0 0 0 1 4 4 0 a 1573.570480078 1.487e-03 1
0 0 0 0 0 0 14 10 5 a 1573.700821725 8.896e-04 8
0 0 0 0 0 0 14 10 4 a 1573.701361204 8.830e-04 5
0 1 0 0 0 0 10 4 7 a 1576.662502145 7.317e-04 4
0 1 0 0 0 0 11 1 10 s 1580.683405555 7.696e-04 4
0 1 0 0 0 0 11 2 10 s 1580.692328686 1.392e-03 3
0 1 0 0 0 0 10 4 6 s 1581.746503421 1.193e-03 3
0 0 0 0 0 1 5 2 3 s 1584.521983587 1.057e-03 3
0 1 0 0 0 0 9 7 3 s 1584.801414459 3.068e-03 1
0 1 0 0 0 0 9 7 2 s 1584.807212055 3.068e-03 1
0 0 0 0 0 1 5 2 3 a 1584.992102446 1.189e-03 2
0 0 0 0 0 0 13 12 1 s 1588.639547082 1.506e-03 4
0 0 0 0 0 0 13 12 1 a 1588.771365573 1.003e-03 1
0 0 0 0 0 0 13 12 2 a 1588.771512536 8.409e-04 4
0 0 0 0 1 0 0 0 0 a 1590.997420388 1.000e-03 2
0 1 0 0 0 0 10 4 6 a 1593.387208798 6.805e-04 5
0 1 0 0 0 0 9 7 3 a 1598.254924203 1.164e-03 2
0 1 0 0 0 0 9 7 2 a 1598.258493709 1.094e-03 1
0 0 0 0 0 1 5 3 3 s 1598.706082723 1.197e-03 2
0 0 0 0 0 1 5 3 3 a 1599.145955273 1.025e-03 5
0 1 0 0 0 0 11 1 10 a 1599.712881773 1.332e-03 3
0 1 0 0 0 0 11 2 10 a 1599.727660205 7.612e-04 4
0 0 0 0 0 1 5 3 2 s 1601.256490007 1.189e-03 3
0 0 0 0 0 1 5 3 2 a 1601.690061674 1.022e-03 3
0 1 0 0 0 0 10 5 6 s 1601.773545446 6.901e-04 8
0 0 0 0 0 1 6 0 6 s 1602.216846677 1.041e-03 3
0 0 0 0 1 0 1 0 1 a 1602.269224943 4.175e-04 7
0 0 0 0 0 1 6 1 6 s 1602.278150589 1.095e-03 2
0 0 0 0 0 1 6 0 6 a 1602.799056755 1.105e-03 2
0 0 0 0 0 1 6 1 6 a 1602.861165833 1.038e-03 3
0 0 0 0 1 0 1 1 1 a 1605.396371555 1.093e-04 5
0 0 0 0 1 0 0 0 0 s 1605.639763313 1.001e-04 1
0 1 0 0 0 0 10 5 5 s 1607.209927410 6.863e-04 6
0 0 0 0 1 0 1 1 0 a 1607.228355871 2.173e-04 5
0 0 0 0 0 0 15 8 8 s 1607.778389404 1.653e-03 4
0 0 0 0 0 0 15 8 8 a 1607.941796508 9.408e-04 7
0 0 0 0 0 0 15 8 7 s 1608.650604951 1.634e-03 5
0 0 0 0 0 0 15 8 7 a 1608.810722117 9.377e-04 8
0 1 0 0 0 0 10 5 6 a 1615.382536722 1.287e-03 4
0 0 0 0 1 0 1 0 1 s 1616.929586187 3.170e-04 4
0 1 0 0 0 0 10 5 5 a 1619.643957601 1.190e-03 3
0 0 0 0 1 0 1 1 1 s 1620.096357886 3.277e-04 7
0 0 0 0 1 0 1 1 0 s 1621.990555762 1.980e-04 7
0 0 0 0 1 0 2 0 2 a 1624.198407772 1.499e-04 8
0 0 0 0 0 0 16 4 12 s 1625.448435967 1.715e-03 5
0 0 0 0 0 0 16 4 12 a 1625.661335865 9.946e-04 8
0 0 0 0 0 0 16 5 12 s 1625.944941471 9.976e-04 11
0 0 0 0 1 0 2 1 2 a 1626.080697618 2.974e-04 6
0 0 0 0 0 0 16 5 12 a 1626.159135847 1.733e-03 5
0 0 0 0 0 1 5 4 2 s 1629.596748949 1.022e-03 4
